NANNARONE JULIANA|01:940:401:10|4.36|4.36|4.43|4.43|4.54|4.15|3.79|4.77|4.21|4.14|4.67|4.42|4.25|4.17|4.56|4.40
SMISHKEWYCH MARGARITA|01:940:402:10|4.00|5.00|4.25|5.00|4.25|4.00|4.50|5.00|4.25|4.50|5.00|5.00|5.00|5.00|5.00|4.00
PERSIN MARGO|01:940:437:01|4.52|4.17|4.04|4.13|3.73|3.91|3.87|3.65|4.09|3.91|4.50|4.45|3.62|3.62|3.57|3.89
STEVENS CAMILLA|01:940:450:01|4.73|4.82|4.70|4.91|4.76|4.55|4.56|4.28|4.72|4.68|4.86|4.96|4.37|4.33|4.29|4.44
FIRTH PATTI|01:940:471:10|4.89|4.78|4.78|4.89|4.63|4.89|4.25|4.78|4.75|4.25|4.78|4.89|4.67|4.67|4.50|5.00
DALLMANN HANK|01:940:471:10|4.89|4.78|4.78|4.89|4.63|4.89|4.25|4.78|4.75|4.25|4.78|4.89|4.67|4.67|4.50|5.00
MORENO ALFONSO|01:940:475:10|4.20|4.20|4.40|4.20|4.20|4.20|4.60|4.20|4.60|4.80|3.75|4.50|4.25|3.50|4.25|4.33
STEPHENS THOMAS|01:940:488:01|4.71|4.86|4.71|4.86|4.86|4.71|4.57|4.86|4.71|4.83|4.86|5.00|5.00|4.57
LAGUNADIAZ ELPIDIO|01:940:491:01|4.78|4.56|4.33|4.67|4.67|4.22|4.33|3.56|4.78|4.44|4.14|4.86|3.71|3.57|3.57|4.20
CASTILLOZAPATA RAFAEL|01:940:492:01|4.10|4.38|4.10|4.24|4.25|3.95|3.84|3.80|3.94|3.78|3.95|4.47|3.67|3.67|3.59|3.87
