SCANLON L|01:350:321:01|3.97|4.39|4.11|4.59|4.45|4.08|4.27|3.27|4.16|4.14|4.16|2.96|4.25|3.84|3.66|4.63
FULTON T|01:350:322:01|4.40|4.43|4.43|4.55|4.27|4.02|4.20|4.28|4.17|4.22|4.02|3.41|4.13|4.27|3.91|4.20
COIRO A|01:350:324:01|4.79|4.73|4.67|4.75|4.29|4.42|4.47|3.67|4.56|4.35|4.44|4.03|4.50|3.77|3.92|4.57
BUCKLEY M|01:350:345:01|4.62|4.62|4.69|4.74|4.54|4.56|4.49|3.69|4.67|4.64|4.69|3.69|4.09|3.53|4.15|4.72
VARESCHI M|01:350:352:01|4.84|4.88|4.64|4.92|4.64|4.36|4.16|2.88|4.48|4.16|4.40|2.65|3.50|4.08|4.16|4.40
QUALLS B|01:350:354:01|4.60|4.73|4.57|4.80|4.24|4.12|3.93|3.71|4.36|4.15|4.58|3.82|4.28|3.98|3.75|4.50
DEKOVEN M|01:350:355:01|4.27|4.61|4.23|4.55|4.43|4.00|3.93|4.02|4.11|4.11|4.23|2.77|3.94|4.44|3.91|4.40
WALL C|01:350:361:01|4.86|4.95|4.69|4.91|4.56|4.51|4.47|3.52|4.67|4.47|4.81|3.57|4.45|4.19|4.09|4.49
SHOCKLEY E|01:350:362:01|4.81|4.59|4.52|4.59|4.07|4.31|4.33|3.56|4.33|4.37|4.33|3.55|4.42|3.93|3.81|4.56
KERNAN R|01:350:368:01|4.69|4.66|4.52|4.66|4.72|4.31|4.24|3.79|4.38|4.38|4.81|3.45|4.67|4.29|4.10|4.41
MATHES C|01:350:370:01|4.76|4.71|4.48|4.76|4.62|4.29|4.29|3.86|4.24|4.10|4.67|3.90|4.33|3.95|4.00|4.24
Posmentier Sonya|01:350:372:01|4.20|4.10|3.60|3.80|3.60|3.40|3.60|3.44|3.50|3.60|4.40|3.50|3.83|3.90|4.10|4.20
MATHES C|01:350:376:02|3.90|4.00|3.90|4.60|4.10|3.60|3.60|2.80|3.80|3.70|4.70|3.89|3.75|3.30|4.20|4.00
Ellis Kate|01:350:376:04|3.90|4.00|3.90|4.60|4.10|3.60|3.60|2.80|3.80|3.70|4.70|3.89|3.75|3.30|4.20|4.00
PORTNOY E|01:350:393:02|4.73|4.53|4.72|4.53|4.66|4.54|4.48|4.30|4.48|4.55|4.17|3.45|4.31|4.22|4.56|4.69
LEE R|01:350:393:04|4.73|4.53|4.72|4.53|4.66|4.54|4.48|4.30|4.48|4.55|4.17|3.45|4.31|4.22|4.56|4.69
JACKSON G|01:350:393:05|4.73|4.53|4.72|4.53|4.66|4.54|4.48|4.30|4.48|4.55|4.17|3.45|4.31|4.22|4.56|4.69
MILLER R|01:350:393:05|4.73|4.53|4.72|4.53|4.66|4.54|4.48|4.30|4.48|4.55|4.17|3.45|4.31|4.22|4.56|4.69
DEKOVEN M|01:350:393:06|4.73|4.53|4.72|4.53|4.66|4.54|4.48|4.30|4.48|4.55|4.17|3.45|4.31|4.22|4.56|4.69
KLEIN S|01:350:411:01|4.74|4.63|4.74|4.89|4.74|4.84|4.79|3.37|4.79|4.74|4.62|3.47|4.07|3.37|4.11|4.42
KLEIN S|01:350:422:01|4.86|4.64|4.79|4.71|4.86|4.79|4.71|3.71|4.86|4.71|4.44|3.92|4.17|3.71|4.36|4.64
VESTERMAN W|01:350:426:01|4.33|3.17|4.00|3.17|4.00|3.17|4.00|4.67|3.67|3.83|4.00|2.60|4.00|4.50|4.33|4.17
ELLIS K|01:350:435:01|4.25|4.00|4.75|4.00|3.75|4.75|4.00|3.25|4.00|3.75|4.50|4.00|3.67|4.50|4.00|4.75
SADOFF|01:350:436:01|4.96|4.96|4.92|4.88|4.88|4.83|4.88|4.26|4.83|4.83|4.88|4.12|4.50|4.71|4.63|4.58
KUCICH J|01:350:436:02|4.96|4.96|4.92|4.88|4.88|4.83|4.88|4.26|4.83|4.83|4.88|4.12|4.50|4.71|4.63|4.58
FLINT K|01:350:437:01|4.73|4.55|4.64|4.64|4.73|4.45|4.45|4.45|4.64|4.45|4.82|3.50|4.40|4.45|4.36|4.55
WALL C|01:350:445:01|4.83|4.76|4.83|4.89|4.50|4.67|4.50|4.06|4.61|4.39|4.44|4.13|4.62|4.22|4.11|4.59
EVANS B|01:350:445:03|4.83|4.76|4.83|4.89|4.50|4.67|4.50|4.06|4.61|4.39|4.44|4.13|4.62|4.22|4.11|4.59
