BLANEY|01:351:211:22|4.55|4.65|4.63|4.71|4.58|4.49|4.26|4.43|4.45|4.44|4.50|3.37|4.08|4.03|4.14|4.40
MURRAY|01:351:211:24|4.55|4.65|4.63|4.71|4.58|4.49|4.26|4.43|4.45|4.44|4.50|3.37|4.08|4.03|4.14|4.40
FRANCO|01:351:211:25|4.55|4.65|4.63|4.71|4.58|4.49|4.26|4.43|4.45|4.44|4.50|3.37|4.08|4.03|4.14|4.40
IBIRONKE O|01:351:216:01|3.80|3.60|3.60|4.20|4.20|4.20|3.40|3.80|3.60|3.80|3.60|2.40|5.00|3.20|4.00|4.20
MILLER R|01:351:222:01|4.95|4.84|4.92|4.91|4.53|4.72|4.67|3.88|4.77|4.66|4.32|3.43|4.38|4.04|4.41|4.76
BUCKLEY M|01:351:240:01|4.60|4.56|4.48|4.68|4.36|4.20|4.12|3.48|4.32|4.29|4.28|3.60|4.36|4.04|4.28|4.48
KING A|01:351:265:01|4.93|4.93|4.89|5.00|5.00|5.00|4.93|4.37|5.00|4.93|4.83|4.63|4.93|4.61|4.58|4.52
ELLIS|01:351:305:01|4.39|4.72|4.61|4.78|4.71|4.61|4.44|4.65|4.56|4.56|4.72|3.36|4.67|4.00|4.11|4.06
BLANEY P|01:351:305:02|4.39|4.72|4.61|4.78|4.71|4.61|4.44|4.65|4.56|4.56|4.72|3.36|4.67|4.00|4.11|4.06
MILLER S|01:351:306:01|4.57|4.67|4.76|4.74|4.65|4.57|4.45|4.67|4.52|4.52|4.74|3.73|4.61|4.18|4.17|4.52
SUGARMAN|01:351:306:02|4.57|4.67|4.76|4.74|4.65|4.57|4.45|4.67|4.52|4.52|4.74|3.73|4.61|4.18|4.17|4.52
FUHRMAN|01:351:306:03|4.57|4.67|4.76|4.74|4.65|4.57|4.45|4.67|4.52|4.52|4.74|3.73|4.61|4.18|4.17|4.52
NOVEMBER|01:351:306:04|4.57|4.67|4.76|4.74|4.65|4.57|4.45|4.67|4.52|4.52|4.74|3.73|4.61|4.18|4.17|4.52
BETTS|01:351:306:05|4.57|4.67|4.76|4.74|4.65|4.57|4.45|4.67|4.52|4.52|4.74|3.73|4.61|4.18|4.17|4.52
SHOCKLEY E|01:351:306:06|4.57|4.67|4.76|4.74|4.65|4.57|4.45|4.67|4.52|4.52|4.74|3.73|4.61|4.18|4.17|4.52
HELLER|01:351:307:01|4.62|4.64|4.64|4.60|4.70|4.65|4.49|4.67|4.49|4.54|4.68|3.64|4.33|4.05|4.14|4.34
HELLER S|01:351:307:02|4.62|4.64|4.64|4.60|4.70|4.65|4.49|4.67|4.49|4.54|4.68|3.64|4.33|4.05|4.14|4.34
ARNDT|01:351:307:03|4.62|4.64|4.64|4.60|4.70|4.65|4.49|4.67|4.49|4.54|4.68|3.64|4.33|4.05|4.14|4.34
SHERMAN|01:351:307:04|4.62|4.64|4.64|4.60|4.70|4.65|4.49|4.67|4.49|4.54|4.68|3.64|4.33|4.05|4.14|4.34
OSBORN|01:351:307:05|4.62|4.64|4.64|4.60|4.70|4.65|4.49|4.67|4.49|4.54|4.68|3.64|4.33|4.05|4.14|4.34
SUSKEWICZ|01:351:307:06|4.62|4.64|4.64|4.60|4.70|4.65|4.49|4.67|4.49|4.54|4.68|3.64|4.33|4.05|4.14|4.34
SVICH|01:351:308:01|5.00|5.00|5.00|5.00|5.00|5.00|5.00|4.60|5.00|5.00|5.00|4.75|4.60|4.20|4.60|5.00
BELL|01:351:312:01|4.25|4.66|4.66|4.66|4.76|4.50|4.38|4.09|4.28|4.31|4.56|4.27|4.75|4.03|4.16|4.47
BIELECKI P|01:351:312:02|4.25|4.66|4.66|4.66|4.76|4.50|4.38|4.09|4.28|4.31|4.56|4.27|4.75|4.03|4.16|4.47
SEIDEL D|01:351:312:03|4.25|4.66|4.66|4.66|4.76|4.50|4.38|4.09|4.28|4.31|4.56|4.27|4.75|4.03|4.16|4.47
WALKER S|01:351:326:01|4.55|4.55|4.73|4.64|4.73|4.36|4.45|4.55|4.36|4.27|4.67|5.00|5.00|4.20|4.00|4.20
DOWLING W|01:351:341:01|4.67|4.33|4.50|4.17|4.33|4.67|4.00|4.00|4.50|4.50|5.00|4.00|4.00|4.33|4.67|4.33
SADOFF D|01:351:357:01|4.77|4.77|4.65|4.69|4.27|4.54|4.62|4.15|4.46|4.46|4.74|4.08|4.50|4.05|3.89|4.37
BUSIA A|01:351:365:01|3.85|4.62|4.31|4.69|4.54|4.15|4.08|3.46|4.08|4.00|4.40|2.75|3.50|3.80|4.20|4.40
STEPHENS|01:351:365:02|3.85|4.62|4.31|4.69|4.54|4.15|4.08|3.46|4.08|4.00
LAKHI M|01:351:366:01|5.00|4.50|4.00|4.50|4.00|4.00|4.00|4.75|4.25|4.25|4.00|4.50|5.00|5.00|4.50|4.75
LEE R|01:351:377:01|4.69|4.31|4.62|4.54|4.15|4.31|4.38|3.85|4.31|4.00|4.67|4.00|4.33|4.17|4.67|4.50
MILLER S|01:351:405:01|4.81|4.92|4.85|4.92|4.88|4.77|4.69|4.92|4.85|4.77|4.96|4.16|4.58|4.38|4.38|4.15
OSBORN S|01:351:405:03|4.81|4.92|4.85|4.92|4.88|4.77|4.69|4.92|4.85|4.77|4.96|4.16|4.58|4.38|4.38|4.15
SHERMAN|01:351:405:04|4.81|4.92|4.85|4.92|4.88|4.77|4.69|4.92|4.85|4.77|4.96|4.16|4.58|4.38|4.38|4.15
SUGARMAN|01:351:405:05|4.81|4.92|4.85|4.92|4.88|4.77|4.69|4.92|4.85|4.77|4.96|4.16|4.58|4.38|4.38|4.15
